Apt,Fan,Light,Ac,Fridge,Month,month,fan,light,ac,consumption,monthly consumption,clusterno,,,,,
182,10,19,2,1,June,30,3540,2010,1140,5040,14709,2,,,,,
182,10,19,2,1,July,31,3658,2077,1178,5208,15199.3,2,,,,,
182,10,19,2,1,Aug,31,3658,2077,1178,5208,15199.3,2,,,,,
182,10,19,2,1,Sept,30,3540,2010,1140,5040,14709,2,,,,,
182,10,19,2,1,Oct,31,3658,2077,1178,5208,15199.3,2,,,,,
182,10,19,2,1,Nov,30,1050,2010,120,5040,5304,2,,,,,
182,10,19,2,1,Dec,31,1085,2077,124,5208,5480.8,2,,,,,
183,9,18,3,1,Jan,31,1085,2077,124,5208,5714.85,2,,,,,
183,9,18,3,1,Feb,28,980,1876,112,4704,5161.8,2,,,,,
183,9,18,3,1,Mar,31,1085,2077,124,5208,5714.85,2,,,,,
183,9,18,3,1,Apr,30,3540,2010,1140,5040,18891,2,,,,,
183,9,18,3,1,May,31,3658,2077,1178,5208,19520.7,2,,,,,
183,9,18,3,1,June,30,3540,2010,1140,5040,18891,2,,,,,
183,9,18,3,1,July,31,3658,2077,1178,5208,19520.7,2,,,,,
183,9,18,3,1,Aug,31,3658,2077,1178,5208,19520.7,2,,,,,
183,9,18,3,1,Sept,30,3540,2010,1140,5040,18891,2,,,,,
183,9,18,3,1,Oct,31,3658,2077,1178,5208,19520.7,2,,,,,
183,9,18,3,1,Nov,30,1050,2010,120,5040,5530.5,2,,,,,
183,9,18,3,1,Dec,31,1085,2077,124,5208,5714.85,2,,,,,
184,9,17,3,1,Jan,31,1085,2077,124,5208,5507.15,2,,,,,
184,9,17,3,1,Feb,28,980,1876,112,4704,4974.2,2,,,,,
184,9,17,3,1,Mar,31,1085,2077,124,5208,5507.15,2,,,,,
184,9,17,3,1,Apr,30,3540,2010,1140,5040,18690,2,,,,,
184,9,17,3,1,May,31,3658,2077,1178,5208,19313,2,,,,,
184,9,17,3,1,June,30,3540,2010,1140,5040,18690,2,,,,,
184,9,17,3,1,July,31,3658,2077,1178,5208,19313,2,,,,,
184,9,17,3,1,Aug,31,3658,2077,1178,5208,19313,2,,,,,
184,9,17,3,1,Sept,30,3540,2010,1140,5040,18690,2,,,,,
184,9,17,3,1,Oct,31,3658,2077,1178,5208,19313,2,,,,,
184,9,17,3,1,Nov,30,1050,2010,120,5040,5329.5,2,,,,,
184,9,17,3,1,Dec,31,1085,2077,124,5208,5507.15,2,,,,,
185,9,16,3,1,Jan,31,1085,2077,124,5208,5299.45,2,,,,,
185,9,16,3,1,Feb,28,980,1876,112,4704,4786.6,2,,,,,
185,9,16,3,1,Mar,31,1085,2077,124,5208,5299.45,2,,,,,
185,9,16,3,1,Apr,30,3540,2010,1140,5040,18489,2,,,,,
185,9,16,3,1,May,31,3658,2077,1178,5208,19105.3,2,,,,,
185,9,16,3,1,June,30,3540,2010,1140,5040,18489,2,,,,,
185,9,16,3,1,July,31,3658,2077,1178,5208,19105.3,2,,,,,
185,9,16,3,1,Aug,31,3658,2077,1178,5208,19105.3,2,,,,,
185,9,16,3,1,Sept,30,3540,2010,1140,5040,18489,2,,,,,
185,9,16,3,1,Oct,31,3658,2077,1178,5208,19105.3,2,,,,,
185,9,16,3,1,Nov,30,1050,2010,120,5040,5128.5,2,,,,,
185,9,16,3,1,Dec,31,1085,2077,124,5208,5299.45,2,,,,,
186,9,15,3,1,Jan,31,1085,2077,124,5208,5091.75,2,,,,,
186,9,15,3,1,Feb,28,980,1876,112,4704,4599,2,,,,,
186,9,15,3,1,Mar,31,1085,2077,124,5208,5091.75,2,,,,,
186,9,15,3,1,Apr,30,3540,2010,1140,5040,18288,2,,,,,
186,9,15,3,1,May,31,3658,2077,1178,5208,18897.6,2,,,,,
186,9,15,3,1,June,30,3540,2010,1140,5040,18288,2,,,,,
186,9,15,3,1,July,31,3658,2077,1178,5208,18897.6,2,,,,,
186,9,15,3,1,Aug,31,3658,2077,1178,5208,18897.6,2,,,,,
186,9,15,3,1,Sept,30,3540,2010,1140,5040,18288,2,,,,,
186,9,15,3,1,Oct,31,3658,2077,1178,5208,18897.6,2,,,,,
186,9,15,3,1,Nov,30,1050,2010,120,5040,4927.5,2,,,,,
186,9,15,3,1,Dec,31,1085,2077,124,5208,5091.75,2,,,,,
187,9,19,3,1,Jan,31,1085,2077,124,5208,5922.55,2,,,,,
187,9,19,3,1,Feb,28,980,1876,112,4704,5349.4,2,,,,,
187,9,19,3,1,Mar,31,1085,2077,124,5208,5922.55,2,,,,,
187,9,19,3,1,Apr,30,3540,2010,1140,5040,19092,2,,,,,
187,9,19,3,1,May,31,3658,2077,1178,5208,19728.4,2,,,,,
187,9,19,3,1,June,30,3540,2010,1140,5040,19092,2,,,,,
187,9,19,3,1,July,31,3658,2077,1178,5208,19728.4,2,,,,,
187,9,19,3,1,Aug,31,3658,2077,1178,5208,19728.4,2,,,,,
187,9,19,3,1,Sept,30,3540,2010,1140,5040,19092,2,,,,,
187,9,19,3,1,Oct,31,3658,2077,1178,5208,19728.4,2,,,,,
187,9,19,3,1,Nov,30,1050,2010,120,5040,5731.5,2,,,,,
187,9,19,3,1,Dec,31,1085,2077,124,5208,5922.55,2,,,,,
188,9,18,4,1,Jan,31,1085,2077,124,5208,6210.85,2,,,,,
188,9,18,4,1,Feb,28,980,1876,112,4704,5609.8,2,,,,,
188,9,18,4,1,Mar,31,1085,2077,124,5208,6210.85,2,,,,,
188,9,18,4,1,Apr,30,3540,2010,1140,5040,23451,2,,,,,
188,9,18,4,1,May,31,3658,2077,1178,5208,24232.7,2,,,,,
188,9,18,4,1,June,30,3540,2010,1140,5040,23451,2,,,,,
188,9,18,4,1,July,31,3658,2077,1178,5208,24232.7,2,,,,,
188,9,18,4,1,Aug,31,3658,2077,1178,5208,24232.7,2,,,,,
188,9,18,4,1,Sept,30,3540,2010,1140,5040,23451,2,,,,,
188,9,18,4,1,Oct,31,3658,2077,1178,5208,24232.7,2,,,,,
188,9,18,4,1,Nov,30,1050,2010,120,5040,6010.5,2,,,,,
188,9,18,4,1,Dec,31,1085,2077,124,5208,6210.85,2,,,,,
189,9,17,4,1,Jan,31,1085,2077,124,5208,6003.15,2,,,,,
189,9,17,4,1,Feb,28,980,1876,112,4704,5422.2,2,,,,,
189,9,17,4,1,Mar,31,1085,2077,124,5208,6003.15,2,,,,,
189,9,17,4,1,Apr,30,3540,2010,1140,5040,23250,2,,,,,
189,9,17,4,1,May,31,3658,2077,1178,5208,24025,2,,,,,
189,9,17,4,1,June,30,3540,2010,1140,5040,23250,2,,,,,
189,9,17,4,1,July,31,3658,2077,1178,5208,24025,2,,,,,
189,9,17,4,1,Aug,31,3658,2077,1178,5208,24025,2,,,,,
189,9,17,4,1,Sept,30,3540,2010,1140,5040,23250,2,,,,,
189,9,17,4,1,Oct,31,3658,2077,1178,5208,24025,2,,,,,
189,9,17,4,1,Nov,30,1050,2010,120,5040,5809.5,2,,,,,
189,9,17,4,1,Dec,31,1085,2077,124,5208,6003.15,2,,,,,
190,9,16,4,1,Jan,31,1085,2077,124,5208,5795.45,2,,,,,
190,9,16,4,1,Feb,28,980,1876,112,4704,5234.6,2,,,,,
190,9,16,4,1,Mar,31,1085,2077,124,5208,5795.45,2,,,,,
190,9,16,4,1,Apr,30,3540,2010,1140,5040,23049,2,,,,,
190,9,16,4,1,May,31,3658,2077,1178,5208,23817.3,2,,,,,
190,9,16,4,1,June,30,3540,2010,1140,5040,23049,2,,,,,
190,9,16,4,1,July,31,3658,2077,1178,5208,23817.3,2,,,,,
190,9,16,4,1,Aug,31,3658,2077,1178,5208,23817.3,2,,,,,
190,9,16,4,1,Sept,30,3540,2010,1140,5040,23049,2,,,,,
190,9,16,4,1,Oct,31,3658,2077,1178,5208,23817.3,2,,,,,
190,9,16,4,1,Nov,30,1050,2010,120,5040,5608.5,2,,,,,
190,9,16,4,1,Dec,31,1085,2077,124,5208,5795.45,2,,,,,
191,9,15,4,1,Jan,31,1085,2077,124,5208,5587.75,2,,,,,
191,9,15,4,1,Feb,28,980,1876,112,4704,5047,2,,,,,
191,9,15,4,1,Mar,31,1085,2077,124,5208,5587.75,2,,,,,
191,9,15,4,1,Apr,30,3540,2010,1140,5040,22848,2,,,,,
191,9,15,4,1,May,31,3658,2077,1178,5208,23609.6,2,,,,,
191,9,15,4,1,June,30,3540,2010,1140,5040,22848,2,,,,,
191,9,15,4,1,July,31,3658,2077,1178,5208,23609.6,2,,,,,
191,9,15,4,1,Aug,31,3658,2077,1178,5208,23609.6,2,,,,,
191,9,15,4,1,Sept,30,3540,2010,1140,5040,22848,2,,,,,
191,9,15,4,1,Oct,31,3658,2077,1178,5208,23609.6,2,,,,,
191,9,15,4,1,Nov,30,1050,2010,120,5040,5407.5,2,,,,,
191,9,15,4,1,Dec,31,1085,2077,124,5208,5587.75,2,,,,,
192,9,19,4,1,Jan,31,1085,2077,124,5208,6418.55,2,,,,,
192,9,19,4,1,Feb,28,980,1876,112,4704,5797.4,2,,,,,
192,9,19,4,1,Mar,31,1085,2077,124,5208,6418.55,2,,,,,
192,9,19,4,1,Apr,30,3540,2010,1140,5040,23652,2,,,,,
192,9,19,4,1,May,31,3658,2077,1178,5208,24440.4,2,,,,,
192,9,19,4,1,June,30,3540,2010,1140,5040,23652,2,,,,,
192,9,19,4,1,July,31,3658,2077,1178,5208,24440.4,2,,,,,
192,9,19,4,1,Aug,31,3658,2077,1178,5208,24440.4,2,,,,,
192,9,19,4,1,Sept,30,3540,2010,1140,5040,23652,2,,,,,
192,9,19,4,1,Oct,31,3658,2077,1178,5208,24440.4,2,,,,,
192,9,19,4,1,Nov,30,1050,2010,120,5040,6211.5,2,,,,,
192,9,19,4,1,Dec,31,1085,2077,124,5208,6418.55,2,,,,,
193,9,18,2,1,Jan,31,1085,2077,124,5208,5218.85,2,,,,,
193,9,18,2,1,Feb,28,980,1876,112,4704,4713.8,2,,,,,
193,9,18,2,1,Mar,31,1085,2077,124,5208,5218.85,2,,,,,
193,9,18,2,1,Apr,30,3540,2010,1140,5040,14331,2,,,,,
193,9,18,2,1,May,31,3658,2077,1178,5208,14808.7,2,,,,,
193,9,18,2,1,June,30,3540,2010,1140,5040,14331,2,,,,,
193,9,18,2,1,July,31,3658,2077,1178,5208,14808.7,2,,,,,
193,9,18,2,1,Aug,31,3658,2077,1178,5208,14808.7,2,,,,,
193,9,18,2,1,Sept,30,3540,2010,1140,5040,14331,2,,,,,
193,9,18,2,1,Oct,31,3658,2077,1178,5208,14808.7,2,,,,,
193,9,18,2,1,Nov,30,1050,2010,120,5040,5050.5,2,,,,,
193,9,18,2,1,Dec,31,1085,2077,124,5208,5218.85,2,,,,,
194,9,17,2,1,Jan,31,1085,2077,124,5208,5011.15,2,,,,,
194,9,17,2,1,Feb,28,980,1876,112,4704,4526.2,2,,,,,
194,9,17,2,1,Mar,31,1085,2077,124,5208,5011.15,2,,,,,
194,9,17,2,1,Apr,30,3540,2010,1140,5040,14130,2,,,,,
194,9,17,2,1,May,31,3658,2077,1178,5208,14601,2,,,,,
194,9,17,2,1,June,30,3540,2010,1140,5040,14130,2,,,,,
194,9,17,2,1,July,31,3658,2077,1178,5208,14601,2,,,,,
194,9,17,2,1,Aug,31,3658,2077,1178,5208,14601,2,,,,,
194,9,17,2,1,Sept,30,3540,2010,1140,5040,14130,2,,,,,
194,9,17,2,1,Oct,31,3658,2077,1178,5208,14601,2,,,,,
194,9,17,2,1,Nov,30,1050,2010,120,5040,4849.5,2,,,,,
194,9,17,2,1,Dec,31,1085,2077,124,5208,5011.15,2,,,,,
195,9,16,2,1,Jan,31,1085,2077,124,5208,4803.45,2,,,,,
195,9,16,2,1,Feb,28,980,1876,112,4704,4338.6,2,,,,,
195,9,16,2,1,Mar,31,1085,2077,124,5208,4803.45,2,,,,,
195,9,16,2,1,Apr,30,3540,2010,1140,5040,13929,2,,,,,
195,9,16,2,1,May,31,3658,2077,1178,5208,14393.3,2,,,,,
195,9,16,2,1,June,30,3540,2010,1140,5040,13929,2,,,,,
195,9,16,2,1,July,31,3658,2077,1178,5208,14393.3,2,,,,,
195,9,16,2,1,Aug,31,3658,2077,1178,5208,14393.3,2,,,,,
195,9,16,2,1,Sept,30,3540,2010,1140,5040,13929,2,,,,,
195,9,16,2,1,Oct,31,3658,2077,1178,5208,14393.3,2,,,,,
195,9,16,2,1,Nov,30,1050,2010,120,5040,4648.5,2,,,,,
195,9,16,2,1,Dec,31,1085,2077,124,5208,4803.45,2,,,,,
196,9,15,2,1,Jan,31,1085,2077,124,5208,4595.75,2,,,,,
196,9,15,2,1,Feb,28,980,1876,112,4704,4151,2,,,,,
196,9,15,2,1,Mar,31,1085,2077,124,5208,4595.75,2,,,,,
196,9,15,2,1,Apr,30,3540,2010,1140,5040,13728,2,,,,,
196,9,15,2,1,May,31,3658,2077,1178,5208,14185.6,2,,,,,
196,9,15,2,1,June,30,3540,2010,1140,5040,13728,2,,,,,
196,9,15,2,1,July,31,3658,2077,1178,5208,14185.6,2,,,,,
196,9,15,2,1,Aug,31,3658,2077,1178,5208,14185.6,2,,,,,
196,9,15,2,1,Sept,30,3540,2010,1140,5040,13728,2,,,,,
196,9,15,2,1,Oct,31,3658,2077,1178,5208,14185.6,2,,,,,
196,9,15,2,1,Nov,30,1050,2010,120,5040,4447.5,2,,,,,
196,9,15,2,1,Dec,31,1085,2077,124,5208,4595.75,2,,,,,
197,9,19,2,1,Jan,31,1085,2077,124,5208,5426.55,2,,,,,
197,9,19,2,1,Feb,28,980,1876,112,4704,4901.4,2,,,,,
197,9,19,2,1,Mar,31,1085,2077,124,5208,5426.55,2,,,,,
197,9,19,2,1,Apr,30,3540,2010,1140,5040,14532,2,,,,,
197,9,19,2,1,May,31,3658,2077,1178,5208,15016.4,2,,,,,
197,9,19,2,1,June,30,3540,2010,1140,5040,14532,2,,,,,
197,9,19,2,1,July,31,3658,2077,1178,5208,15016.4,2,,,,,
197,9,19,2,1,Aug,31,3658,2077,1178,5208,15016.4,2,,,,,
197,9,19,2,1,Sept,30,3540,2010,1140,5040,14532,2,,,,,
197,9,19,2,1,Oct,31,3658,2077,1178,5208,15016.4,2,,,,,
197,9,19,2,1,Nov,30,1050,2010,120,5040,5251.5,2,,,,,
197,9,19,2,1,Dec,31,1085,2077,124,5208,5426.55,2,,,,,
198,8,16,2,1,Jan,31,1085,2077,124,5208,4749.2,2,,,,,
198,8,16,2,1,Feb,28,980,1876,112,4704,4289.6,2,,,,,
198,8,16,2,1,Mar,31,1085,2077,124,5208,4749.2,2,,,,,
198,8,16,2,1,Apr,30,3540,2010,1140,5040,13752,2,,,,,
198,8,16,2,1,May,31,3658,2077,1178,5208,14210.4,2,,,,,
198,8,16,2,1,June,30,3540,2010,1140,5040,13752,2,,,,,
198,8,16,2,1,July,31,3658,2077,1178,5208,14210.4,2,,,,,
198,8,16,2,1,Aug,31,3658,2077,1178,5208,14210.4,2,,,,,
198,8,16,2,1,Sept,30,3540,2010,1140,5040,13752,2,,,,,
198,8,16,2,1,Oct,31,3658,2077,1178,5208,14210.4,2,,,,,
198,8,16,2,1,Nov,30,1050,2010,120,5040,4596,2,,,,,
198,8,16,2,1,Dec,31,1085,2077,124,5208,4749.2,2,,,,,
199,8,15,2,1,Jan,31,1085,2077,124,5208,4541.5,2,,,,,
199,8,15,2,1,Feb,28,980,1876,112,4704,4102,2,,,,,
199,8,15,2,1,Mar,31,1085,2077,124,5208,4541.5,2,,,,,
199,8,15,2,1,Apr,30,3540,2010,1140,5040,13551,2,,,,,
199,8,15,2,1,May,31,3658,2077,1178,5208,14002.7,2,,,,,
199,8,15,2,1,June,30,3540,2010,1140,5040,13551,2,,,,,
199,8,15,2,1,July,31,3658,2077,1178,5208,14002.7,2,,,,,
199,8,15,2,1,Aug,31,3658,2077,1178,5208,14002.7,2,,,,,
199,8,15,2,1,Sept,30,3540,2010,1140,5040,13551,2,,,,,
199,8,15,2,1,Oct,31,3658,2077,1178,5208,14002.7,2,,,,,
199,8,15,2,1,Nov,30,1050,2010,120,5040,4395,2,,,,,
199,8,15,2,1,Dec,31,1085,2077,124,5208,4541.5,2,,,,,
200,8,16,3,1,Jan,31,1085,2077,124,5208,5245.2,2,,,,,
200,8,16,3,1,Feb,28,980,1876,112,4704,4737.6,2,,,,,
200,8,16,3,1,Mar,31,1085,2077,124,5208,5245.2,2,,,,,
200,8,16,3,1,Apr,30,3540,2010,1140,5040,18312,2,,,,,
200,8,16,3,1,May,31,3658,2077,1178,5208,18922.4,2,,,,,
200,8,16,3,1,June,30,3540,2010,1140,5040,18312,2,,,,,
200,8,16,3,1,July,31,3658,2077,1178,5208,18922.4,2,,,,,
200,8,16,3,1,Aug,31,3658,2077,1178,5208,18922.4,2,,,,,
200,8,16,3,1,Sept,30,3540,2010,1140,5040,18312,2,,,,,
200,8,16,3,1,Oct,31,3658,2077,1178,5208,18922.4,2,,,,,
200,8,16,3,1,Nov,30,1050,2010,120,5040,5076,2,,,,,
200,8,16,3,1,Dec,31,1085,2077,124,5208,5245.2,2,,,,,
